,Name,Address,twd97E,twd97N,wgs84X,wgs84Y,類別,大類別,type
209,利華油漆行,新北市汐止區秀峰路3號,316511.335,2773349.43,121.659268,25.066898,商店,交通便利設施,blue
210,亞勝家電有限公司,新北市汐止區新興路68號,316331.364,2772825.259,121.657459,25.062174,商店,交通便利設施,blue
211,金亞實業有限公司,新北市汐止區大同路2段280號,316075.13,2773268.822,121.65494,25.066189,商店,交通便利設施,blue
212,彥昌電器行,新北市汐止區龍安路18號,316144.549,2773048.441,121.655618,25.064197,商店,交通便利設施,blue
213,神風電器行,新北市汐止區忠孝東路470號,317211.048,2774058.038,121.666237,25.073264,商店,交通便利設施,blue
214,勝坤電器有限公司,新北市汐止區仁愛路19號,316516.456,2773022.618,121.659303,25.063947,商店,交通便利設施,blue
215,7-11白雲門市,新北市汐止區民權街二段79號之1,312494.131,2771279.1,121.619357,25.048379,商店,交通便利設施,blue
216,7-11名帥門市,新北市汐止區樟樹一路131號1樓,314776.07,2773133.949,121.642058,25.065028,商店,交通便利設施,blue
217,7-11旭昇門市,新北市汐止區大同路三段332號,318543.918,2773818.625,121.679437,25.071043,商店,交通便利設施,blue
218,7-11汐止站門市,新北市汐止區信義路1號,316786.185,2773536.188,121.662001,25.068572,商店,交通便利設施,blue
219,7-11汐忠門市,新北市汐止區忠孝東路282號,316963.87,2773494.094,121.66376,25.068184,商店,交通便利設施,blue
220,7-11汐旺門市,新北市汐止區中興里6鄰中興路105號,313783.484,2773098.836,121.632219,25.064753,商店,交通便利設施,blue
221,7-11汐政門市,新北市汐止區汐萬路一段222號,315753.8,2774016.274,121.651791,25.072951,商店,交通便利設施,blue
222,7-11汐科門市,新北市汐止區大同路二段167-1號1樓,315688.795,2773039.839,121.6511,25.064139,商店,交通便利設施,blue
223,7-11汐福門市,新北市汐止區福德一路243號,313954.983,2773098.026,121.633918,25.064738,商店,交通便利設施,blue
224,7-11艾科卡門市,新北市汐止區茄苳路196號,317612.93,2773593.103,121.670198,25.069049,商店,交通便利設施,blue
225,7-11伯爵門市,新北市汐止區明峰街12號,314074.789,2773847.177,121.635141,25.071496,商店,交通便利設施,blue
226,7-11秀峰門市,新北市汐止區秀峰路60號,316549.657,2773102.946,121.659635,25.064671,商店,交通便利設施,blue
227,7-11明峰門市,新北市汐止區明峰街190號,313365.195,2773650.339,121.628098,25.069749,商店,交通便利設施,blue
228,7-11明園門市,新北市汐止區汐萬路二段62巷1號1樓,315514.104,2775046.884,121.649464,25.082265,商店,交通便利設施,blue
229,7-11東晴門市,新北市汐止區新台五路2段80號,316822.37,2773229.208,121.662345,25.065799,商店,交通便利設施,blue
230,7-11矽功門市,新北市汐止區大同路1段284號,314041.284,2772294.188,121.634736,25.057478,商店,交通便利設施,blue
231,7-11社后門市,新北市汐止區中興里中興路190號,313722.884,2773212.907,121.631623,25.065785,商店,交通便利設施,blue
232,7-11建陽門市,新北市汐止區南陽街105-107號,312952.506,2772736.671,121.623966,25.061518,商店,交通便利設施,blue
233,7-11建德門市,新北市汐止區福德一路394號,313311.194,2772652.532,121.627517,25.060744,商店,交通便利設施,blue
234,7-11茄苳門市,新北市汐止區茄苳路42號,317183.449,2773777.852,121.66595,25.070736,商店,交通便利設施,blue
235,7-11康湖門市,新北市汐止區康寧街490號,313838.788,2773508.015,121.632786,25.068445,商店,交通便利設施,blue
236,7-11富鄰門市,新北市汐止區宜興街8號,312684.775,2770500.205,121.62121,25.041339,商店,交通便利設施,blue
237,7-11尊爵門市,新北市汐止區伯爵街32號,314462.205,2774598.45,121.639016,25.078262,商店,交通便利設施,blue
238,7-11智慧門市,新北市汐止區大同路2段281號,315933.788,2773299.765,121.653541,25.066475,商店,交通便利設施,blue
239,7-11湖前門市,新北市汐止區湖前街99.101號,313759.688,2773663.299,121.632009,25.06985,商店,交通便利設施,blue
240,7-11登峰門市,新北市汐止區新台五路1段151號,315932.188,2772847.882,121.653503,25.062395,商店,交通便利設施,blue
241,7-11進益門市,新北市汐止區大同路二段314號,316155.14,2773322.098,121.655736,25.066667,商店,交通便利設施,blue
242,7-11鄉長門市,新北市汐止區鄉長路二段16號,317456.856,2774954.335,121.668718,25.081344,商店,交通便利設施,blue
243,7-11新工建門市,新北市汐止區中興路60號,314120.179,2772725.549,121.635538,25.061369,商店,交通便利設施,blue
244,7-11新旭勝門市,新北市汐止區建成路160巷2號,316762.256,2774081.301,121.66179,25.073494,商店,交通便利設施,blue
245,7-11新盛昌門市,新北市汐止區長江街13巷1號,316048.587,2773838.146,121.654704,25.07133,商店,交通便利設施,blue
246,7-11新樟樹門市,新北市汐止區樟樹二路255號,314640.871,2773517.805,121.640736,25.068499,商店,交通便利設施,blue
247,7-11福仁門市,新北市汐止區仁愛路143號,316931.109,2773084.904,121.663415,25.064491,商店,交通便利設施,blue
248,7-11福百門市,新北市汐止區福德一路161號,314197.038,2773278.782,121.636326,25.06636,商店,交通便利設施,blue
249,7-11福菖門市,新北市汐止區大同路三段188號,318062.793,2774117.663,121.674683,25.073764,商店,交通便利設施,blue
250,7-11樟福門市,新北市汐止區樟樹一路268號之3.4,314872.344,2773471.061,121.643028,25.068067,商店,交通便利設施,blue
251,7-11潤安門市,新北市汐止區龍安路32號,316088.435,2773031.049,121.655061,25.064042,商店,交通便利設施,blue
252,7-11橋東門市,新北市汐止區建成路30號,317007.207,2774001.223,121.664214,25.07276,商店,交通便利設施,blue
253,7-11聯合報門市,新北市汐止區大同路一段369號1樓,314646.011,2772677.944,121.640748,25.060917,商店,交通便利設施,blue
254,全家便利商店股份有限公司-汐止力行店,新北市汐止區力行街１號,312291.446,2771593.801,121.617362,25.051228,商店,交通便利設施,blue
255,全家便利商店股份有限公司-汐止日月光店,新北市汐止區康寧街７４７號．７４９號,314395.221,2774047.058,121.638326,25.073287,商店,交通便利設施,blue
256,全家便利商店股份有限公司-汐止水蓮店,新北市汐止區湖前街１１０巷９７弄２４號Ｂ１之７,313800.525,2774347.186,121.632445,25.076022,商店,交通便利設施,blue
257,全家便利商店股份有限公司-汐止宏國店,新北市汐止區大同路２段２８３號,315955.291,2773275.733,121.653753,25.066257,商店,交通便利設施,blue
258,全家便利商店股份有限公司-汐止秀峰店,新北市汐止區忠孝東路２２８號,316826.602,2773336.919,121.662392,25.066771,商店,交通便利設施,blue
259,全家便利商店股份有限公司-汐止亞太二店,新北市汐止區新臺五路一段８２至１１６號、Ｄ８—２號,315496.246,2772647.251,121.649173,25.060603,商店,交通便利設施,blue
260,全家便利商店股份有限公司-汐止亞太店,新北市汐止區新臺五路一段９６號Ｃ棟,315427.135,2772635.271,121.648487,25.060498,商店,交通便利設施,blue
261,全家便利商店股份有限公司-汐止宜興店,新北市汐止區宜興街１２號,312693.782,2770509.475,121.6213,25.041422,商店,交通便利設施,blue
262,全家便利商店股份有限公司-汐止明峰店,新北市汐止區金龍里明峰街１６０號一樓,313489.935,2773745.637,121.629339,25.070604,商店,交通便利設施,blue
263,全家便利商店股份有限公司-汐止青山店,新北市汐止區新臺五路一段２１２號；２１２之１號,316170.721,2772913.697,121.655871,25.062979,商店,交通便利設施,blue
264,全家便利商店股份有限公司-汐止建安店,新北市汐止區建成路５９巷９號．１５號,316765.267,2774034.276,121.661818,25.073069,商店,交通便利設施,blue
265,全家便利商店股份有限公司-汐止建成店,新北市汐止區建成路５７巷２號、６號１樓,316809.52,2774040.836,121.662257,25.073126,商店,交通便利設施,blue
266,全家便利商店股份有限公司-汐止茄苳店,新北市汐止區崇德里茄苳路８４號、８６號１樓,317296.369,2773749.899,121.667068,25.070478,商店,交通便利設施,blue
267,全家便利商店股份有限公司-汐止桂冠店,新北市汐止區水源路二段３４號,316067.995,2772264.615,121.654821,25.057124,商店,交通便利設施,blue
268,全家便利商店股份有限公司-汐止站前店,新北市汐止區南昌街１６號,316887.533,2773514.535,121.663004,25.068372,商店,交通便利設施,blue
269,全家便利商店股份有限公司-汐止康湖店,新北市汐止區康寧街１４１巷４１號,312679.8,2773408.696,121.621293,25.067596,商店,交通便利設施,blue
270,全家便利商店股份有限公司-汐止康寧店,新北市汐止區康寧街１６９巷２３號１樓,312823.108,2773477.572,121.622717,25.068212,商店,交通便利設施,blue
271,全家便利商店股份有限公司-汐止莊敬店,新北市汐止區莊敬街１３９號,316027.522,2772666.054,121.654439,25.06075,商店,交通便利設施,blue
272,全家便利商店股份有限公司-汐止新忠孝店,新北市汐止區忠孝東路２５８號,316904.656,2773424.787,121.66317,25.067561,商店,交通便利設施,blue
273,全家便利商店股份有限公司-汐止新興店,新北市汐止區新興路２１及２３號,316245.962,2773088.645,121.656625,25.064555,商店,交通便利設施,blue
274,全家便利商店股份有限公司-汐止農會店,新北市汐止區中正路１０６號１樓,316680.277,2773638.407,121.660956,25.069499,商店,交通便利設施,blue
275,全家便利商店股份有限公司-汐止遠科店,新北市汐止區新臺五路一段７５號Ｂ１,315134.756,2772668.973,121.645591,25.060815,商店,交通便利設施,blue
276,全家便利商店股份有限公司-汐止樟中店,新北市汐止區樟樹一路１２７號１樓,314772.326,2773115.108,121.64202,25.064858,商店,交通便利設施,blue
277,全家便利商店股份有限公司-汐止樟福店,新北市汐止區樟樹一路２２０號,314813.353,2773275.563,121.642434,25.066305,商店,交通便利設施,blue
278,全家便利商店股份有限公司-汐止樟樹店,新北市汐止區樟樹二路２７９號，２８１號一樓,314666.647,2773598.663,121.640995,25.069228,商店,交通便利設施,blue
279,全家便利商店股份有限公司-汐止樟興店,新北市汐止區樟樹一路１６號，１８號,314755.696,2772832.259,121.641842,25.062305,商店,交通便利設施,blue
280,全家便利商店股份有限公司-汐止興福店,新北市汐止區福德二路１３４號,313651.734,2773157.352,121.630915,25.065287,商店,交通便利設施,blue
281,全家便利商店股份有限公司-汐止龍安店,新北市汐止區大同路二段１８４巷１１號,315949.913,2772972.993,121.653685,25.063524,商店,交通便利設施,blue
282,全國電子股份有公司新北市第五十三分公司,新北市汐止區中興路145號,313697.248,2773204.716,121.631369,25.065712,商店,交通便利設施,blue
283,全國電子股份有限公司新北市第二十一分公司,新北市汐止區大同路2段240號,315984.794,2773190.145,121.654041,25.065483,商店,交通便利設施,blue
284,全聯實業股份有限公司汐止大同店,新北市汐止區大同路2段240號b1,315984.794,2773190.145,121.654041,25.065483,商店,交通便利設施,blue
285,全聯實業股份有限公司汐止忠孝分公司,新北市汐止區忠孝東路429號,317174.969,2773902.044,121.665872,25.071857,商店,交通便利設施,blue
286,全聯實業股份有限公司汐止建成分公司,新北市汐止區建成路58號B1,316934.027,2774042.487,121.663491,25.073136,商店,交通便利設施,blue
287,全聯實業股份有限公司汐止康寧分公司,新北市汐止區康寧街430號,313652.343,2773453.109,121.630935,25.067957,商店,交通便利設施,blue
288,全聯實業股份有限公司汐止龍安分公司,新北市汐止區龍安路28巷6號B1,316092.897,2773087.134,121.655108,25.064548,商店,交通便利設施,blue
289,固德汽車股份有限公司,新北市汐止區大同路一段156-2號,313823.587,2772135.943,121.632571,25.056059,商店,交通便利設施,blue
290,家福股份有限公司台北汐止分公司,新北市汐止區新台五路一段108號B1,315442.517,2772641.362,121.64864,25.060552,商店,交通便利設施,blue
291,萊爾富國際股份有限公司-北縣五堵店,新北市汐止區保一街41號,318030.229,2774819.481,121.674395,25.080101,商店,交通便利設施,blue
292,萊爾富國際股份有限公司-北縣北山店,新北市汐止區南陽街261號,313349.588,2772186.568,121.627876,25.056535,商店,交通便利設施,blue
293,萊爾富國際股份有限公司-北縣汐忠店,新北市汐止區忠三街19號1樓,313102.041,2774654.936,121.625536,25.07883,商店,交通便利設施,blue
294,萊爾富國際股份有限公司-北縣汐科店,新北市汐止區新台五路一段94號1樓(東方科學園區),315419.908,2772659.703,121.648417,25.060719,商店,交通便利設施,blue
295,萊爾富國際股份有限公司-北縣汐福店,新北市汐止區福德一路270號,313792.293,2773011.068,121.632302,25.06396,商店,交通便利設施,blue
296,萊爾富國際股份有限公司-北縣汐德店,新北市汐止區中興路156號,313803.618,2773115.598,121.632419,25.064903,商店,交通便利設施,blue
297,萊爾富國際股份有限公司-北縣汐鑽店,新北市汐止區大同路一段282號,314032.493,2772290.728,121.634649,25.057447,商店,交通便利設施,blue
298,萊爾富國際股份有限公司-北縣連興店,新北市汐止區連興街26號,316110.664,2772982.044,121.655279,25.063599,商店,交通便利設施,blue
299,寶雅國際股份有限公司汐止中興分公司,新北市汐止區中興路195號,313533.7,2773416.657,121.629757,25.067633,商店,交通便利設施,blue
